# Latvian letters NOT shared with Lithuanian.  Read when Gintaras(read_latvian=True).
# (s,z,c-hacek and u-macron are shared with Lithuanian and intentionally omitted.)
# [names] = typed alone;  [sounds] = inside a word.
[names]
ā	a ilgoji
Ā	A ilgoji
ē	e ilgoji
Ē	E ilgoji
ī	i ilgoji
Ī	I ilgoji
ļ	l minkštoji
Ļ	L minkštoji
ņ	n minkštoji
Ņ	N minkštoji
ķ	k minkštoji
Ķ	K minkštoji
ģ	g minkštoji
Ģ	G minkštoji
[sounds]
ā	a
Ā	a
ē	e
Ē	e
ī	i
Ī	i
ļ	l
Ļ	l
ņ	n
Ņ	n
ķ	k
Ķ	k
ģ	g
Ģ	g
